"classe","pays","pct_feculents_tps","pct_proteines_tps","pct_fruits_tps","pct_legumes_tps","pct_feculents_fix","pct_proteines_fix","pct_fruits_fix","pct_legumes_fix","cat_max_fix"
"PasEquilibre","USA",0,68.7847271691124,12.0672460464454,19.1480267844422,0,35.7142857142857,21.4285714285714,42.8571428571429,"legumes"
"Equilibre","Italy",29.3582227707498,58.5930268435668,9.33353903116322,2.71521135452021,36.3636363636364,27.2727272727273,18.1818181818182,18.1818181818182,"feculents"
"PresqueEquilibre","Brazil",57.9976090854752,2.93484757919904,17.2504482964734,21.8170950388524,41.025641025641,7.69230769230769,20.5128205128205,30.7692307692308,"feculents"
"Equilibre","Greece",36.0431198478123,41.5345592897907,12.0989220038047,10.3233988585923,36.8421052631579,31.5789473684211,21.0526315789474,10.5263157894737,"feculents"
"PasEquilibre","Ukraine",37.2893881170559,29.0422701744014,0,33.6683417085427,35.7142857142857,14.2857142857143,0,50,"legumes"
"PasEquilibre","Finland",29.1816182428522,0,24.921865956708,45.8965158004399,26.3157894736842,0,21.0526315789474,52.6315789473684,"legumes"
"Equilibre","Spain",41.4775006015882,23.0849442528275,11.1654768589075,24.2720782866768,42.1052631578947,28.9473684210526,2.63157894736842,26.3157894736842,"feculents"
"PasEquilibre","France",0,43.2669422522861,38.6320931980458,18.100964549668,0,41.9354838709677,38.7096774193548,19.3548387096774,"proteines"
"Equilibre","South Korea",31.406457011366,51.5236036538596,0,17.0699393347744,32.3529411764706,44.1176470588235,0,23.5294117647059,"proteines"
"PasEquilibre","USA",37.7090003557453,35.5923159018143,9.28495197438634,17.4137317680541,30.7692307692308,30.7692307692308,19.2307692307692,19.2307692307692,"proteines"
"Equilibre","Italy",22.4258414147176,54.1143753565317,2.27467199087279,21.1851112378779,32.3529411764706,41.1764705882353,2.94117647058824,23.5294117647059,"proteines"
"PresqueEquilibre","Brazil",35.2525939785678,20.105460112264,26.3480183704712,18.2939275386971,45.4545454545455,9.09090909090909,30.3030303030303,15.1515151515152,"feculents"
"Equilibre","Greece",27.1870286576169,34.6656611362494,25.8924082453494,12.2549019607843,28,32,24,16,"proteines"
"PasEquilibre","Ukraine",57.2120285423038,10.9072375127421,0,31.8807339449541,58.3333333333333,25,0,16.6666666666667,"feculents"
"PresqueEquilibre","Finland",40.5208333333333,0,21.328125,38.1510416666667,33.3333333333333,0,14.2857142857143,52.3809523809524,"legumes"
"Equilibre","Spain",40.9365713700174,31.222461317758,4.32421354646993,23.5167537657547,33.3333333333333,20.8333333333333,8.33333333333333,37.5,"legumes"
"PasEquilibre","France",0,44.26,37.46,18.28,0,37.5,31.25,31.25,"proteines"
"Equilibre","South Korea",39.859375,42.9375,0,17.203125,25,37.5,0,37.5,"legumes"
"PresqueEquilibre","USA",28.7882219705549,44.7565118912797,7.20271800679502,19.2525481313703,28.5714285714286,42.8571428571429,7.14285714285714,21.4285714285714,"proteines"
"Equilibre","Italy",17.5095785440613,54.5593869731801,8.81226053639847,19.1187739463602,28.5714285714286,28.5714285714286,14.2857142857143,28.5714285714286,"legumes"
"Equilibre","Brazil",50.2949852507375,24.2379547689282,7.57128810226155,17.8957718780728,45.4545454545455,9.09090909090909,18.1818181818182,27.2727272727273,"feculents"
"Equilibre","Greece",23.6503856041131,32.5278491859469,30.4541559554413,13.3676092544987,29.4117647058824,29.4117647058824,23.5294117647059,17.6470588235294,"proteines"
