"id_tester","id_item","pays","num_stimulus","feculents_fix","proteines_fix","fruits_fix","legumes_fix","fix_tot","feculents_tps","proteines_tps","fruits_tps","legumes_tps","tps_tot","pct_feculents_tps","pct_proteines_tps","pct_fruits_tps","pct_legumes_tps","max","cat_max_tps","pct_feculents_fix","pct_proteines_fix","pct_fruits_fix","pct_legumes_fix","cat_max_fix"
"06026e76-f9a4-4fb9-877d-bcd33373cdab","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,12,0,6,26,44,3734,0,1718,11843,17295,21.5900549291703,0,9.93350679387106,68.4764382769587,26,"legumes",27.2727272727273,0,13.6363636363636,59.0909090909091,"legumes"
"27e050a3-45e8-4076-9c25-32be9040da4e","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,3,0,1,3,7,4097,0,1028,1139,6264,65.4054916985951,0,16.4112388250319,18.1832694763729,3,"feculents",42.8571428571429,0,14.2857142857143,42.8571428571429,"legumes"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,14,0,11,19,44,4057,0,3252,7314,14623,27.7439649866648,0,22.2389386582781,50.0170963550571,19,"legumes",31.8181818181818,0,25,43.1818181818182,"legumes"
"398e712a-fae6-451d-83c9-a7e500227e62","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,5,0,5,6,16,2745,0,2745,2572,8062,34.0486231704292,0,34.0486231704292,31.9027536591417,6,"fruits",31.25,0,31.25,37.5,"legumes"
"65681129-f83c-4293-9ce3-9d1429367fd0","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,19,0,19,18,56,5662,0,5662,10204,21528,26.3006317354143,0,26.3006317354143,47.3987365291713,19,"legumes",33.9285714285714,0,33.9285714285714,32.1428571428571,"fruits"
"035a43cf-cf88-4675-85e7-11eeb0b3641c","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,12,0,6,29,47,3496,0,1807,8251,13554,25.7931238010919,0,13.3318577541685,60.8750184447396,29,"legumes",25.531914893617,0,12.7659574468085,61.7021276595745,"legumes"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,15,0,5,19,39,4836,0,3119,4566,12521,38.6231131698746,0,24.91015094641,36.4667358837154,19,"feculents",38.4615384615385,0,12.8205128205128,48.7179487179487,"legumes"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,8,0,3,9,20,3768,0,2684,2023,8475,44.4601769911504,0,31.669616519174,23.8702064896755,9,"feculents",40,0,15,45,"legumes"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,9,0,5,27,41,4534,0,2956,14307,21797,20.8010276643575,0,13.561499288893,65.6374730467495,27,"legumes",21.9512195121951,0,12.1951219512195,65.8536585365854,"legumes"
"9577727a-fa45-4185-9778-4a56a41cf0f6","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,16,0,9,17,42,7491,0,4843,8634,20968,35.7258679893171,0,23.0971003433804,41.1770316673026,17,"legumes",38.0952380952381,0,21.4285714285714,40.4761904761905,"legumes"
"073891b7-a928-4ff0-83e3-56f4d1a6315e","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,11,0,6,12,29,5358,0,3742,6361,15461,34.6549382316797,0,24.2028329344803,41.14222883384,12,"legumes",37.9310344827586,0,20.6896551724138,41.3793103448276,"legumes"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,10,0,8,21,39,2992,0,2587,5559,11138,26.8629915604238,0,23.2267911653798,49.9102172741964,21,"legumes",25.6410256410256,0,20.5128205128205,53.8461538461538,"legumes"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,23,0,12,45,80,8278,0,3961,13108,25347,32.6586972817296,0,15.627095908786,51.7142068094844,45,"legumes",28.75,0,15,56.25,"legumes"
