"tester_id","id_item","pays","num_stimulus","feculents","proteines","fruits","legumes","produits_laitiers","tps_tot","pct_feculents","pct_proteines","pct_fruits","pct_legumes","pct_produits_laitiers","max","cat_max","classe"
"915ec45f-204b-411d-8ed7-7fdecb385e39","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",7877,0,5353,16107,0,29337,26.8500528343048,0,18.2465828135119,54.9033643521832,0,16107,"legumes","PresqueEquillibré"
"199d1269-1d8a-420a-a986-1f4f2ab4355f","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",8461,4858,241,6390,0,19950,42.4110275689223,24.3508771929825,1.20802005012531,32.0300751879699,0,8461,"feculents","Equillibré"
"fd0537e8-3103-47f8-9998-44570bb8a45e","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",15186,8177,1605,6846,0,31814,47.7337021437103,25.7025209027472,5.04494876469479,21.5188281888477,0,15186,"feculents","Equillibré"
"e433aa11-cdb7-4733-88a9-7067cf52299b","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",9317,6575,380,2658,0,18930,49.2181722134179,34.7332276809297,2.00739566825145,14.0412044374009,0,9317,"feculents","PresqueEquillibré"
"149c1889-4e83-4153-b763-54fb60e60d99","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",8228,6953,0,0,0,15181,54.1993281075028,45.8006718924972,0,0,0,8228,"feculents","Equillibré"
"14229a71-f44e-4149-9f3c-aa7415691eae","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",6333,4839,463,5394,0,17029,37.1895002642551,28.4162311351224,2.71889130307123,31.6753772975512,0,6333,"feculents","Equillibré"
"a724528f-7fe6-4ad6-bba1-21cb02db2af5","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",16073,9665,2348,2176,0,30262,53.1128147511731,31.9377437049765,7.7589055581257,7.19053598572467,0,16073,"feculents","PresqueEquillibré"
"4f5ae77c-6112-401a-93d1-3bf44bd1ccbe","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",1765,1324,995,1494,0,5578,31.6421656507709,23.7361061312298,17.8379347436357,26.7837934743636,0,1765,"feculents","Equillibré"
"4f147d0e-54ac-4b89-a269-aaa7819fb0ef","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",1331,923,437,1551,0,4242,31.3767090994814,21.7586044318718,10.3017444601603,36.5629420084866,0,1551,"legumes","Equillibré"
"c464d108-c77f-41e7-bcbc-d5855c9a7968","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",3396,2430,285,1949,0,8060,42.1339950372208,30.1488833746898,3.53598014888337,24.181141439206,0,3396,"feculents","Equillibré"
"b20e7a20-ca68-410c-8214-fbb92bfdfe17","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",5579,3640,1332,6724,0,17275,32.2952243125904,21.0709117221418,7.71056439942113,38.9232995658466,0,6724,"legumes","Equillibré"
"131f7620-d15d-4560-86ab-564145745b9b","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",5892,5478,0,2359,0,13729,42.9164542209921,39.9009396168694,0,17.1826061621385,0,5892,"feculents","Equillibré"
"131ecf76-b806-4557-b2c0-183a418357ba","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",5328,3590,0,0,0,8918,59.7443372953577,40.2556627046423,0,0,0,5328,"feculents","PresqueEquillibré"
"9560482a-f0a3-4f68-a311-03d22aedbd05","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",2370,971,376,3578,0,7295,32.4880054832077,13.3104866346813,5.1542152159013,49.0472926662097,0,3578,"legumes","Equillibré"
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",7548,6069,0,0,0,13617,55.4307116104869,44.5692883895131,0,0,0,7548,"feculents","Equillibré"
"646465ef-0ad6-44cc-bd31-de24e1487943","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",10415,6609,3751,10910,0,31685,32.8704434274893,20.8584503708379,11.8384093419599,34.4326968597128,0,10910,"legumes","Equillibré"
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",5183,3994,1525,6119,0,16821,30.8126746328994,23.7441293621069,9.06604839189109,36.3771476131027,0,6119,"legumes","Equillibré"
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",3516,2431,564,1090,0,7601,46.2570714379687,31.9826338639653,7.42007630574924,14.3402183923168,0,3516,"feculents","Equillibré"
"df6523cd-3270-4298-8d6f-00aa8e9455e6","213479f7-39af-4b83-b0e9-4ba473d27429","Spain","756",11455,8314,2558,11573,0,33900,33.7905604719764,24.5250737463127,7.54572271386431,34.1386430678466,0,11573,"legumes","Equillibré"
